BDCODTPLA,PLANO DE CONTAS,NUMERO CONTA,NOME CONTA,PARÂMETRO DA SIMULAÇÃO CORRESPONDENTE
2200,2200,2.1.2.03.00001,COFINS A PAGAR,
2219,2219,2.1.2.03.00009,CONTA TRANSITÓRIA (ISS S/ VENDAS),Receita Total
2221,2221,2.1.2.03.00011,CONTA TRANSITÓRIA (INSS),
2223,2223,2.1.2.03.00013,INSS A PAGAR,
2226,2226,2.1.2.03.00016,CONTA TRANSITÓRIA (PIS),
2227,2227,2.1.2.03.00017,CONTA TRANSITÓRIA (COFINS),
2228,2228,2.1.2.03.00018,COFINS A PAGAR,
2229,2229,2.1.2.03.00019,PIS A PAGAR,
2314,2314,2.1.2.04.00010,COMISSÃO SOBRE VENDAS,Receita Total
2356,2356,2.1.2.04.00017,INSS A PAGAR,
2600,2600,2.1.2.07.00001,RECEITA DIFERIDA,Receita Total
3006,3006,3.1.1.01.00007,RECEITA ENTRE EMPRESAS,Receita Total
3009,3009,3.1.1.01.00010,CUSTOS SOBRE A RECEITA ENTRE EMPRESAS,Receita Total
3013,3013,3.1.1.01.00014,RECEITA DE EQUIVALÊNCIA PATRIMONIAL,Receita Total
3100,3100,3.1.1.02.00001,COFINS SOBRE VENDAS,Receita Total
3101,3101,3.1.1.02.00002,DAS SOBRE VENDAS,Receita Total
3102,3102,3.1.1.02.00003,ISS SOBRE VENDAS,Receita Total
3103,3103,3.1.1.02.00004,PIS SOBRE VENDAS,Receita Total
3104,3104,3.1.1.02.00005,CSLL SOBRE VENDAS,Receita Total
3105,3105,3.1.1.02.00006,IRPJ SOBRE VENDAS,Receita Total
3107,3107,3.1.1.02.00008,CANCELAMENTOS DE VENDAS,Receita Total
3110,3110,3.1.1.02.00011,TAXA DE CARTÃO DE CRÉDITO,
3112,3112,3.1.1.02.00013,COFINS SOBRE VENDAS (CC),Receita Total
3113,3113,3.1.1.02.00014,DAS SOBRE VENDAS (CC),Receita Total
3114,3114,3.1.1.02.00015,ISS SOBRE VENDAS (CC),Receita Total
3115,3115,3.1.1.02.00016,PIS SOBRE VENDAS (CC),Receita Total
3116,3116,3.1.1.02.00017,CSLL SOBRE VENDAS (CC),Receita Total
3117,3117,3.1.1.02.00018,IRPJ SOBRE VENDAS (CC),Receita Total
3300,3300,3.1.1.04.00001,VENDA DE ATIVOS,Receita Total
4015,4015,4.1.1.01.00015,CUSTO DE RECEITAS ADMINISTRATIVAS ENTRE EMPRESAS,Receita Total
4023,4023,4.1.1.01.00020,OUTROS CUSTOS OPERACIONAIS,
4100,4100,4.1.1.01.00021,CUSTOS ADMINISTRATIVOS ENTRE EMPRESAS,Despesas Operacionais
5007,5007,5.1.1.01.00007,DESPESAS POSTAIS,Despesas Operacionais
5008,5008,5.1.1.01.00008,DESPESAS JUDICIAIS,Despesas Operacionais
5009,5009,5.1.1.01.00009,DESPESAS DE ESCRITÓRIO,Despesas Operacionais
5013,5013,5.1.1.01.00013,DEPRECIAÇÃO DE PROPRIEDADE ARRENDADA,Receita Total
5014,5014,5.1.1.01.00014,DESPESAS COM CANTINA DO ESCRITÓRIO,Despesas Operacionais
5015,5015,5.1.1.01.00015,DESPESAS COM TRANSPORTE E VIAGENS,Despesas Operacionais
5016,5016,5.1.1.01.00016,DESPESAS DIVERSAS,Despesas Operacionais
5025,5025,5.1.1.01.00024,DESPESAS COM HOTEIS,Despesas Operacionais
5026,5026,5.1.1.01.00025,DESPESAS COM ALIMENTAÇÃO,Despesas Operacionais
5035,5035,5.1.1.01.00033,DESPESAS COM PROPRIEDADE ALUGADA,Despesas Operacionais
5036,5036,5.1.1.01.00034,DESPESAS ADMINISTRATIVAS ENTRE EMPREAS,Despesas Operacionais
5037,5037,5.1.1.01.00035,DESPESAS SOBRE A RECEITA ENTRE EMPRESAS,Receita Total
5103,5103,5.1.1.02.00004,PIS / COFINS / CSLL,
5303,5303,5.1.1.04.00004,COMISSÃO SOBRE VENDAS,Receita Total
5315,5315,5.1.1.04.00016,CUSTOS DE TREINAMENTO,
5504,5504,5.1.1.05.00002,INSS,
10002,10002,2.1.2.05.00006,PROVISÃO DE INSS S/ FÉRIAS,Folha Total
10003,10003,2.1.2.05.00007,PROVISÃO INSS S/ 13º SALARIO,Folha Total
25414,25414,01.2.4.01.009,CUSTO,
834,834,1.1.6.02.00002,DESPESAS A APROPRIAR,Despesas Operacionais
25443,25443,04.2.1.05,DESPESAS NÃO DEDUTÍVEIS,Despesas Operacionais
25468,25468,01.1.1.03.005.4016,(-) Rend. A Realizar Aplic Itau Emp Renda Fixa Mix,Receita Total
25470,25470,01.1.1.03.005.4018,(-) Rend. A Realizar Aplic. Kinea Renda Fixa Absol,Receita Total
25472,25472,01.1.2.13.041,Imovéis Destinados a Venda,Receita Total
25473,25473,01.1.1.03.005.4020,(-) Rend. A Realizar Aplic. Renda Fixa Juros Reais,Receita Total
25474,25474,01.1.2.13.042,Construções em Andamento de Imóveis Destinados a Venda,Receita Total
25482,25482,01.1.1.03.005.4028,Aplic. Renda Fixa Juros Reais Ficfi,Receita Total
25485,25485,01.1.1.03.005.4030,Aplicação Itau Empresa Renda Fixa Mix Credito Priv,Receita Total
25539,25539,02.1.4.04.043,PARCELAMENTO INSS Nº 638777720,
25542,25542,02.1.4.04.044,(-) JUROS A APROPRIAR PARCELAMENTO INSS Nº 63877720,
25543,25543,02.2.2.01.064,PARCELAMENTO INSS Nº 638777720 - LP,
25544,25544,02.2.2.01.065,(-) JUROS A APROPRIAR PARCELAMENTO INSS Nº 63877720 - LP,
100142,100142,1.1.1.03.4012,Aplic. BB Renda Fixa LP 30 Mil c/c 9139-1,Receita Total
100144,100144,1.1.1.03.4011,Aplic. BB Renda Fixa 500 c/c 9139-1,Receita Total
25575,25575,02.1.4.04.033.4059,Parcelamento Cofins Nº 6729254,
25577,25577,02.1.4.04.034.4061,Parcelamento Inss - Nº 120002471965206,
25579,25579,02.1.4.04.040.4063,Parcelamento Pis Nº 6729254,
25595,25595,06.1.1.01.006,Transitoria PIS,
25596,25596,06.1.1.01.007,Transitoria Cofins,
25582,25582,02.2.2.01.4069,Parcelamento Cofins Nº 6729254 - L.P,
25624,25624,01.1.2.06.003,APLICACAO DE RENDA FIXA (CDB),Receita Total
25625,25625,01.1.2.06.004,(-) REND. A REALIZAR - RENDA FIXA (CDB),Receita Total
25700,25700,04.2.4.01.019,Pis s/ outras Receitas,Receita Total
25704,25704,03.2.1.01.014,Receita Financeira Comercial,Receita Total
25711,25711,04.2.1.03.118,Outras Despesas Com Folha de Pagamento,Folha Total
25733,25733,03.1.1.03.007,Receita de Aluguel Cloud - Matricula 40.424,Receita Total
25760,25760,01.1.2.09.052,Adiantamento a Fornecedores - Cartão de Crédito,
25804,25804,01.2.1.02.006.1003,INSS,
25834,25834,02.1.2.01.013.1006,Credito Rual Bradesco 10.777-8,
25857,25857,01.1.2.10.033,Pis/Cofins Credito Presumido,
25913,25913,01.1.1.03.001.5017,Aplic Bb Renda Fixa 500 C/C 48960-3 Curso Opas Cr,Receita Total
25950,25950,02.1.3.04.009,INSS a pagar - Mbinder,
100149,100149,1.1.1.03.310,Aplic Bb Renda Fixa 500 C/C 48960-3 Curso Opas Cr,Receita Total
100164,100164,5.1.1.04.006,Despesas bancarias,Despesas Operacionais
100166,100166,5.1.1.05.056,Despesa com Cartão de Crédito,Despesas Operacionais
25990,25990,02.1.4.04.045,Parcelamento PIS Nº 19679-412754/2021-05,
25991,25991,02.1.4.04.046,(-) Juros A Apropriar Parcel. PIS Nº19679-412754/2021-05,
25992,25992,02.1.4.04.047,Parcelamento COFINS Nº 19679-412754/2021-05,
25993,25993,02.1.4.04.048,(-)Juros a Aprop. Parcel. COFINS Nº 19679-412754/2021-05,
25994,25994,02.2.2.01.067,Parcelamento COFINS Nº 19679-412754/2021-05 - LP,
25995,25995,02.2.2.01.068,(-)Juros a Aprop Parcel COFINS Nº19679-412754/2021-05-LP,
26005,26005,04.2.1.03.126,Despesas com Contrato,Despesas Operacionais
26038,26038,04.1.3.03.030,Custo dos Serviços Prestados,Custo Serviços
100173,100173,5.1.1.05.057,DESPESAS FIXAS - NAVICAMP,Despesas Operacionais
100174,100174,5.1.1.05.057.4000,DESPESA COM ALUGUEL,Despesas Operacionais
100175,100175,5.1.1.05.057.4001,DESPESA COM ALUGUEL,Despesas Operacionais
100176,100176,5.1.1.05.057.4002,DESPESA - CVV REGIONAL,Despesas Operacionais
100177,100177,5.1.1.05.057.4003,DESPESA - FUNDO CVV,Despesas Operacionais
100180,100180,5.1.1.05.057.4006,Despesas - Serv. Tecnicos  ( Bombeiro/Ambulancia),Despesas Operacionais
100181,100181,5.1.1.05.057.4007,Despesas com Alimentaçao,Despesas Operacionais
100182,100182,5.1.1.05.057.4008,Despesas com Buffet,Despesas Operacionais
100187,100187,5.1.1.05.057.4013,Despesas com imposto,Despesas Operacionais
100206,100206,5.1.1.05.057.4032,DESPESAS COM VOLUNTARIOS,Despesas Operacionais
26072,26072,04.2.1.03.128,Despesas com Ferramentas,Despesas Operacionais
26076,26076,04.2.1.04.132,(-) Crédito ICMS,
26077,26077,04.2.4.01.020,COFINS Sobre Outras Receitas,Receita Total
26086,26086,04.2.3.02.017,Perdas com Vendas do Ativo Imobilizado,Receita Total
839,839,2.2.1.02.00102,(-) APROPRIAÇÃO DE JUROS PARCELAMENTO - IRRF / PIS / COFINS,
26132,26132,04.1.3.04,CUSTO MÃO DE OBRA FRETE,
26143,26143,04.1.3.04.010,INSS,
26145,26145,04.1.3.04.012,PIS s/ Folha,Folha Total
26154,26154,04.1.3.04.021,Ajuda de custos,
26160,26160,01.1.1.03.005.4041,Aplicação Itaú Premium Renda Fixa Ref. C/C 10678-3,Receita Total
26161,26161,01.1.1.03.005.4042,(-)Rend. a Realizar Itaú Prem Renda Fixa DI C/C 10678-3,Receita Total
26168,26168,03.2.1.01.017,Outras receitas,Receita Total
5045,5045,5.1.1.01.00043,DESPESA COM IPTU,Despesas Operacionais
842,842,1.1.2.13,PROVISÕES DE CREDITOS,
5209,5209,5.1.1.03.00009,Cancelamentos de vendas,Receita Total
26194,26194,01.1.2.05.004,Visa Crédito,
26198,26198,01.1.2.05.008,Elo Crédito,
26202,26202,01.1.2.05.012,Master Crédito,
843,843,1.1.2.13.00001,PROVISÕES DE CREDITOS DE LIQ DUVIDOSA,
844,844,6.1.2.01.0002,RECUPERAÇÃO DE CREDITOS INCOBRAVEIS,
26228,26228,02.1.4.04.049,PARCELAMENTO INSS 3908062,
26229,26229,02.2.2.01.069,PARCELAMENTO INSS 3908062,
26268,26268,01.1.2.13.060,Estoque de Mercadoria Para Revenda - Filial,Receita Mercadorias
26309,26309,01.3.02.01.064,SPE Custo de Implantação,
26312,26312,01.2.2.01.020,Investimento SPE (Custos Adicionais),
26342,26342,03.1.2.01.028,Despesas com Contrato,Despesas Operacionais
26361,26361,03.1.1.07,VENDA DE AREAS BRUTAS,Receita Total
26362,26362,03.1.1.07.001,Venda Cloud Matricula 40.424,Receita Total
100213,100213,4.1.1.02.1000,RECEITA - TAXA SUBMISSÃO DE ARTIGO,Receita Total
26413,26413,03.1.1.08,Provisões de Receitas a Realizar,Receita Total
2405,2405,2.1.2.05.00010,PROVISÃO INSS S/ 13º SALARIO,Folha Total
2406,2406,2.1.2.05.00011,PROVISÃO INSS S/ FÉRIAS,Folha Total
26444,26444,01.1.1.03.005.4056,Aplicacao CDB Renda Fixa C/C 13988-6,Receita Total
845,845,1.1.4.03,CREDITOS FISCAIS BASE CALCULO NEGATIVA,
26491,26491,01.1.1.03.003.4005,Aplicação CDB Renda Fixa 4659-0,Receita Total
26492,26492,01.1.1.03.003.4006,(-)Rend a Realizar CDB Renda Fixa 4659-0,Receita Total
26568,26568,02.2.3.04.003,Receita de Exercicio Futuro,Receita Total
26569,26569,01.1.1.03.005.4083,Aplicacao CDB Renda Fixa Itau C/C 41194-1,Receita Total
100242,100242,1.1.1.03.4030,Aplicação Banco HSBC (Renda Fixa),Receita Total
100249,100249,1.2.1.02,OUTROS CREDITOS,
26701,26701,04.2.2.03.062,Intermediacao Vendas/Comissao,Receita Total
26704,26704,04.2.1.03.091.2000,Despesas c/ Marketing Digital,Despesas Operacionais
26711,26711,04.1.2.01.031,Custo Intermediário,
26793,26793,02.1.4.04.033.4060,Parcelamento Cofins Nº 6941878,
26794,26794,02.1.4.04.040.4064,Parcelamento Pis Nº 6941878,
26795,26795,02.2.2.01.078,Parcelamento Cofins Nº 6941878 - L.P,
26796,26796,02.2.2.01.079,Parcelamento Pis Nº 6941878 - L.P,
26813,26813,04.2.1.03.139,Pesquisa de Crédito,
26826,26826,04.2.3.02.019,Tarifa de Adiant. e Parcelamento de Vendas,Receita Total
26820,26820,01.1.1.02.008.4000,Sicoob - Sistema de Coperativas de Crédito do Brasil,
100003,100003,5.1.1.05.059,DESPESAS FIXAS - KIGALI,Despesas Operacionais
100025,100025,5.1.1.05.059.4021,Despesa Com Pesquisadores Pj,Despesas Operacionais
100277,100277,5.1.1.05.061.4015,Despesas Com Cartório,Despesas Operacionais
100282,100282,5.1.1.05.061.4020,Despesas Com Cartão De Crédito,Despesas Operacionais
100283,100283,5.1.1.05.061.4021,Taxa De Cartão De Crédito,
100285,100285,5.1.1.04.012.0001,Despesas Bancarias,Despesas Operacionais
100286,100286,5.1.1.05.061.4027,Despesas Não Dedutiveis,Despesas Operacionais
100293,100293,5.1.1.05.061.4037,Despesa Com Treinamento,Despesas Operacionais
100297,100297,5.1.1.05.060.4015,Despesas Com Cartório,Despesas Operacionais
100302,100302,5.1.1.05.060.4020,Despesas Com Cartão De Crédito,Despesas Operacionais
100303,100303,5.1.1.05.060.4021,Taxa De Cartão De Crédito,
100308,100308,5.1.1.04.011.0001,Despesas Bancárias,Despesas Operacionais
100309,100309,5.1.1.05.060.4027,Despesas Não Dedutiveis,Despesas Operacionais
26861,26861,01.3.02.01.1000,TAXAS E CUSTOS DE REGISTRO,
100317,100317,4.1.1.02.1001,Receita de Contribuições - Cotas de Doações,Receita Total
100325,100325,4.1.1.02.034,RECEITA COM DOAÇÃO,Receita Total
100329,100329,4.1.2.01.008,(-) Cofins S/ Receitas Financeiras,Receita Total
100352,100352,4.1.2.03,RECEITAS OPERACIONAIS DIVERSAS,Receita Total
26922,26922,01.3.02.01.067,Taxas e Custos de Registro ? Regul. Área Bruta,
26957,26957,01.1.2.10.036,INSS a Recuperar - FL Belem,
27023,27023,03.2.1.01.019,Receitas Extraordinarias,Receita Total
27032,27032,02.1.4.04.034.4062,Parcelamento Inss 616706901,
27033,27033,02.1.4.04.034.4063,Pacelamento Inss 627178081,
27035,27035,02.1.4.04.034.4064,Parcelamento Inss 634525492,
27049,27049,02.2.3.04.004,Receitas com Empreend. Acácias,Receita Total
10023,10023,3.1.1.01.00019,RECEITA DE LOCAÇÃO,Receita Total
27126,27126,01.2.2.02.2003,(-) Custo Com SCP,
27135,27135,02.1.4.04.57,Parcelamento Inss 624466647,
27144,27144,04.1.2.14,CUSTOS DOS PROJETOS,
27145,27145,04.1.2.14.001,Custos dos Projetos,
2602,2602,2.1.2.07.00003,RECEITA DIFERIDA,Receita Total
1514,1514,1.1.3.01.00015,ADIANTAMENTOS A FORNECEDORES (CUSTO DIFERIDO),
1515,1515,1.1.3.01.00016,ADIANTAMENTOS A FORNECEDORES (DESPESAS DIFERIDAS),Despesas Operacionais
27248,27248,04.2.1.03.141,Despesa Com Pessoas,Despesas Operacionais
27249,27249,04.2.1.03.142,Despesa Com Emissão de Cartão,Despesas Operacionais
27250,27250,04.2.1.03.143,Despesa Com Marketing,Despesas Operacionais
27251,27251,04.2.1.03.144,Despesa com Infraestrutura e ADM,Despesas Operacionais
27254,27254,01.1.1.03.005.5068,Aplicação Financeira Itau Max Renda Fixa 202,Receita Total
100359,100359,4.1.1.05,RECEITAS ORDINÁRIAS,Receita Total
100364,100364,2.1.1.02.0015,Cartão de Crédito a pagar,
27360,27360,02.1.5.02.036.4000,ADT P/C VENDA DE IMOVEL,Receita Total
27362,27362,01.1.3.04,CREDITOS,
32,32,1.1.11.0066,DEP. JUDICIAL - MARCOS SANTOS CUSTODIO,
63,63,1.1.13.0017,PIS/FAT A RECUPERAR,
64,64,1.1.13.0018,COFINS A RECUPERAR,
488,488,2.1.04.0001,IMPOSTO DE RENDA RETIDO NA FONTE,Receita Total
491,491,2.1.04.0016,PIS S/ REC OPERACIONAL,Despesas Operacionais
493,493,2.1.04.0020,COFINS,
494,494,2.1.04.0028,PIS/COFINS CSL NA FONTE,
502,502,4.1.01.0007,(-) CREDITO DE PIS E COFINS,Créditos PIS
503,503,2.1.08.0003,CUSTODIO MARIANTE DA SILVA,
504,504,2.1.08.0005,CUSTODIO MARIANTE DA SILVA FILHO,
513,513,3.1.01.0055,DESPESAS C/ESTAGIARIOS,Despesas Operacionais
516,516,3.1.01.0071,DESPESAS COM RECLAMATORIA TRABALHISTA,Despesas Operacionais
519,519,3.1.02.0011,CONTRIBUICAO INSS (MP601),
521,521,3.1.02.0059,DESPESAS C/VALE TRANSPORTE,Despesas Operacionais
523,523,3.1.03.0023,DESPESAS C/TELEFONE,Despesas Operacionais
525,525,3.1.04.0018,DESPESAS LEGAIS,Despesas Operacionais
532,532,3.1.06.0016,DESPESAS DIVERSAS,Despesas Operacionais
533,533,3.1.01.0079,DESPESAS COM LANCHES/REFEIÇÃO,Despesas Operacionais
534,534,3.1.06.0021,DESPESAS POSTAIS,Despesas Operacionais
535,535,3.1.06.0022,DESPESAS C/INFORMATICA,Despesas Operacionais
536,536,3.1.06.0025,DESPESAS C/VIAGENS,Despesas Operacionais
545,545,3.1.06.0078,DESPESAS C/COMBUSTIVEL,Despesas Operacionais
548,548,3.1.07.0024,DESPESAS C/VEICULOS,Despesas Operacionais
552,552,3.1.09.0026,DESPESAS C/XEROX,Despesas Operacionais
555,555,3.1.10.0014,DESPESAS BANCARIAS,Despesas Operacionais
557,557,3.1.10.0076,DESPESAS CARTAO CREDITO,Despesas Operacionais
561,561,4.1.01.0001,ICMS S/VENDAS,Receita Total
562,562,4.1.01.0002,PIS S/REC OPERACIONAL,Despesas Operacionais
563,563,4.1.01.0003,COFINS,
564,564,4.1.02.0001,ICMS S/RETORNO VENDA,Receita Total
565,565,4.1.02.0003,PIS/FAT S/RETORNO VENDA,Receita Total
566,566,4.1.02.0005,COFINS S/RETORNO VENDA,Receita Total
567,567,5.1.01.0001,VENDAS A VISTA,Receita Total
568,568,5.1.01.0002,VENDAS A PRAZO,Receita Total
569,569,5.1.01.0003,RETORNO DE VENDA - A VISTA/MERC.,Receita Total
570,570,5.1.01.0009,RETORNO VENDA VISTA C/IST,Receita Total
571,571,5.2.01.0001,RECEITAS DE APLICACOES,Receita Total
573,573,5.2.01.0005,RECEITAS EVENTUAIS,Receita Total
574,574,5.2.01.0007,RECEITAS DUPLICATAS INCOBRAVEIS,Receita Total
575,575,5.2.01.0008,RECEITAS CHEQUES INCOBRAVEIS,Receita Total
610,610,2.1.07.0003,INSS MATRIZ,
612,612,2.1.07.0004,INSS FILIAL 01,
613,613,2.1.07.0008,INSS FILIAL 05,
614,614,2.1.07.0009,INSS DEPOSITO,
615,615,2.1.07.0010,INSS FILIAL 06,
616,616,2.1.07.0011,INSS FILIAL 07,
617,617,2.1.07.0012,INSS FILIAL 08,
618,618,2.1.07.0013,INSS FILIAL 09,
619,619,2.1.07.0014,INSS FILIAL 10,
620,620,2.1.07.0025,INSS FILIAL 12,
621,621,2.1.07.0030,INSS FILIAL 13,
622,622,2.1.07.0031,INSS FILIAL 14,
623,623,2.1.07.0032,INSS FILIAL 15,
624,624,2.1.07.0033,INSS FILIAL 16,
625,625,2.1.07.0035,INSS FILIAL 18,
626,626,2.1.07.0036,INSS FILIAL 19,
627,627,2.1.07.0037,INSS FILIAL 20,
628,628,2.1.07.0038,INSS FILIAL 21,
629,629,2.1.07.0039,INSS FILIAL 22,
630,630,2.1.07.0040,INSS FILIAL 23,
631,631,2.1.07.0041,INSS FILIAL 24,
632,632,2.1.07.0042,INSS FILIAL 25,
747,747,2.1.04.0017,IMPOSTO DE RENDA,Receita Total
778,778,3.1.06.0015,DESPESAS C/CONDUCAO,Despesas Operacionais
779,779,3.1.06.0019,DESPESAS C/RECEPCAO,Despesas Operacionais
784,784,3.1.06.0057,DESPESAS DE LEASING,Despesas Operacionais
785,785,3.1.06.0069,BENS LEVADOS A DESPESA,Despesas Operacionais
789,789,3.1.06.0080,DESPESAS C/DISTRIBUICAO DE PREMIOS,Despesas Operacionais
798,798,3.2.01.0001,COFINS (EX.ANTERIORES),
800,800,4.1.01.0004,ICMS S/VENDAS CONSIGNADAS,Receita Total
801,801,4.1.01.0005,ICMS S/RETORNO DE VENDAS - A VISTA,Receita Total
802,802,4.1.01.0006,ICMS S/RETORNO DE VENDAS - A PRAZO,Receita Total
803,803,4.1.02.0002,ICMS S/RETORNO VENDA PRAZO,Receita Total
804,804,4.1.02.0004,PIS/FAT S/RETORNO VENDA PRAZO,Receita Total
805,805,4.1.02.0006,COFINS S/RETORNO VENDA PRAZO,Receita Total
808,808,5.1.01.0004,RETORNO DE VENDA - A PRAZO/MERC.,Receita Total
809,809,5.1.01.0005,RECEITAS EVENTUAIS,Receita Total
810,810,5.1.01.0006,RECEITAS ALUGUEL,Receita Total
811,811,5.1.01.0007,RECEITAS DUPLICATAS INCOBRAVEIS,Receita Total
812,812,5.1.01.0008,RECEITAS CHEQUES INCOBRAVEIS,Receita Total
813,813,5.1.01.0010,RETORNO VENDA PRAZO C/IST,Receita Total
814,814,5.1.01.0011,VENDA VISTA INTERNET,Receita Total
815,815,5.3.01.0001,RECEITAS NAO OPERACIONAIS,Receita Total
817,817,6.2.01.0001,CUSTO DE MERCADORIA,Custo Mercadorias
818,818,6.2.01.0002,CUSTO DE EMBALAGEM,
829,829,1.1.15.0001,DESPESAS DO EXERCICIO SEGUINTE,Despesas Operacionais
2007,2007,5.1.01.0012,(-) VENDAS CANCELADAS E DEVOLUCOES,Receita Total
2010,2010,5.1.01.0013,VENDAS DE MERCADORIAS,Receita Mercadorias
2012,2012,4.1.02.0007,ICMS S/ RETORNO VENDA,Receita Total
2042,2042,5.4.01.0001,CUSTO DE EMBALAGEM,
2043,2043,5.4.01.0002,CUSTO DE MERCADORIAS,Custo Mercadorias
2047,2047,1.1.20.0007,ADTO INSS - PERT,
2048,2048,1.1.20.0008,ADTO PIS/COFINS - PERT,
2052,2052,1.1.13.0019,INSS A RECUPERAR,
2053,2053,1.1.13.0021,INSS A RECUPERAR (PERT),
16015,16015,4.1.04.0001,PIS S/REC FINANCEIRAS,
16016,16016,4.1.04.0002,COFINS S/REC FINANCEIRAS,
16103,16103,2.1.11.0001,FORNECEDORES CONSUMO/DESPESAS,Despesas Operacionais
16320,16320,2.1.12.0007,PARCELAMENTO DEBITO PIS/COFINS/INSS,
16321,16321,2.1.12.0008,PARCELAMENTO DEBITO INSS,
16514,16514,5.2.01.0012,JUROS ACAO JUDICIAL PIS E COFINS,
16515,16515,4.1.01.0008,(-) PIS / COFINS REDUCAO BASE ICMS,
16517,16517,3.1.11.0076,DESPESAS NAO DEDUTIVEIS,Despesas Operacionais
164525,164525,3.1.06.0082,DESPESAS COM SOFTWARE,Despesas Operacionais
164547,164547,3.1.06.0086,HONORARIOS PESSOA JURIDICA DESPESA SENF,Despesas Operacionais
164561,164561,2.1.14.0004,ACAO JUDICIAL COFINS,
164562,164562,1.1.13.0024,ACAO JUDICIAL COFINS,
164563,164563,5.3.01.0002,RECEITA ACAO JUDICIAL,Receita Total
164564,164564,1.1.13.0025,ACAO JUDICIAL PIS,
164565,164565,2.1.14.0005,ACAO JUDICIAL PIS,
164626,164626,2.1.12.0029,PARCELAMENTO NAO PREVIDENCIARIO   INSS,
164687,164687,3.1.06.0088,DESPESAS COM UNIFORME,Despesas Operacionais
164768,164768,3.1.06.0089,DESPESAS COM ESTACIONAMENTO,Despesas Operacionais
164778,164778,4.1.05.0002,(-) CREDITO DE PIS S/ COMPRAS,Créditos PIS
164779,164779,4.1.05.0003,(-) CREDITO DE COFINS S/ COMPRAS,Créditos COFINS
164783,164783,4.1.05.0006,PIS S/ DEVOLUCAO DE COMPRAS,
164784,164784,4.1.05.0007,COFINS S/ DEVOLUCAO DE COMPRAS,
164805,164805,3.1.10.0080,HONORARIOS PESSOA JURIDICA DESPESA SENFF,Despesas Operacionais
164830,164830,2.1.12.0032,PARC. INSS 07/08/09 DE 2017,
164831,164831,2.1.12.0033,PARC PIS/COFINS 09/10/11 DE 2019,
164872,164872,2.1.12.0047,"PARC PIS/COFINS 2017/2019/2020 01,02/21",
900014,900014,1.1.14,CARTOES DE CREDITO,
900015,900015,1.1.15,DESPESAS DO EXERCICIO SEGUINTE,Despesas Operacionais
900039,900039,2.1.07,INSS A RECOLHER,
900043,900043,2.1.11,FORNECEDORES DESPESAS,Despesas Operacionais
900059,900059,3,DESPESAS,Despesas Operacionais
900060,900060,3.1,DESPESAS OPERACIONAIS,Despesas Operacionais
900063,900063,3.1.03,DESPESAS COM OCUPACAO,Despesas Operacionais
900065,900065,3.1.06,DESPESAS GERAIS ADMINISTRATIVAS,Despesas Operacionais
900069,900069,3.1.10,DESPESAS FINANCEIRAS,Despesas Operacionais
900070,900070,3.1.11,DESPESAS NAO DEDUTIVEIS,Despesas Operacionais
900071,900071,4.1,IMPOSTOS S/VENDAS,Receita Total
900073,900073,5.1,RECEITAS OPERACIONAIS,Receita Total
900076,900076,4.1.02,IMPOSTOS S/RETORNO VENDAS,Receita Total
900078,900078,4.1.04,IMPOSTOS S/RECEITAS FINANCEIRAS,Receita Total
900080,900080,5,RECEITAS,Receita Total
900081,900081,5.2,RECEITAS FINANCEIRAS,Receita Total
900083,900083,5.3.01,RECEITAS NAO OPERACIONAIS,Receita Total
900085,900085,5.4,CUSTO DE MERCADORIAS REVENDIDAS,Custo Mercadorias
900091,900091,6.2,CUSTO DE MERCADORIA REVENDIDA,Custo Mercadorias
900104,900104,3.2,DESPESAS PARCELAMENTO COFINS,Despesas Operacionais
900105,900105,3.2.01,DESPESAS PARCELAMENTO COFINS,Despesas Operacionais
900107,900107,4,IMPOSTOS S/VENDAS,Receita Total
900108,900108,4.1.01,IMPOSTOS S/VENDAS,Receita Total
900109,900109,5.1.01,RECEITAS OPERACIONAIS,Receita Total
900110,900110,5.2.01,RECEITAS FINANCEIRAS,Receita Total
900111,900111,5.3,RECEITAS NAO OPERACIONAIS,Receita Total
900112,900112,5.4.01,CUSTO DE MERCADORIAS REVENDIDAS,Custo Mercadorias
900114,900114,6.2.01,CUSTO DE MERCADORIA REVENDIDA,Custo Mercadorias
27392,27392,04.2.3.02.020,Desc. S/Antecipação de Crédito,
27412,27412,04.1.2.01.032,Custo de Mercadorias Consumidas,Custo Mercadorias
100377,100377,5.1.1.06.012,Despesa com Grafica,Despesas Operacionais
27422,27422,01.1.2.13.084,Dif.Custo STD x Médio - Mercadoria P.Revenda,Receita Mercadorias
27423,27423,01.1.2.13.085,Dif.Custo STD x Medio - Materia-prima,
27424,27424,01.1.2.13.086,Dif.Custo STD X Médio - Materiais de Emabalgem,
